Match Group,Set,Target,Race,Gender,Age,Attractive,Luminance_median,NumberofRaters,Female_prop,Male_prop,Asian_prop,Black_prop,Latino_prop,Multi_prop,Other_prop,White_prop,Afraid,Angry,Babyface,Disgusted,Dominant,Feminine,Happy,Masculine,Prototypic,Sad,Suitability,Surprised,Threatening,Trustworthy,Unusual,Nose_Width,Nose_Length,Lip_Thickness,Face_Length,R_Eye_H,L_Eye_H,Avg_Eye_Height,R_Eye_W,L_Eye_W,Avg_Eye_Width,Face_Width_Cheeks,Face_Width_Mouth,Forehead,Pupil_Top_R,Pupil_Top_L,Asymmetry_pupil_top,Pupil_Lip_R,Pupil_Lip_L,Asymmetry_pupil_lip,BottomLip_Chin,Midcheek_Chin_R,Midcheek_Chin_L,Cheeks_avg,Midbrow_Hairline_R,Midbrow_Hairline_L,Faceshape,Heartshapeness,Noseshape,LipFullness,EyeShape,EyeSize,UpperHeadLength,MidfaceLength,ChinLength,ForeheadHeight,CheekboneHeight,CheekboneProminence,FaceRoundness,fWHR
45,D,WM-224,W,M,26.28571429,2.464285714,176,28,0.035714286,0.964285714,0,0,0,0,0,1,2.222222222,3.142857143,1.785714286,2.178571429,4.178571429,1.892857143,1.571428571,4.75,4.107142857,2.142857143,.,1.535714286,3.642857143,2.821428571,4.285714286,194.5,260.5,107,1131.5,65,59.5,62.25,153.5,155.5,154.5,536,503,438.5,431.5,438,6.5,382.5,382.5,0,199,426,438.5,432.25,374.5,369.5,0.473707468,1.065606362,0.746641075,0.094564737,0.402912621,0.055015466,0.387538665,0.33804684,0.175872735,0.328767123,0.382015024,33,0.444542643,1.864802957
45,B,WM-038,W,M,25.51685393,2.617977528,157,88,0.011235955,0.988764045,0,0,0.011363636,0,0,0.988636364,1.93258427,2.862068966,2.078651685,2.280898876,3.285714286,2.123595506,1.842696629,4.465909091,4.25,3,3.846153846,1.494382022,2.786516854,2.966292135,3.125,211,230,87,1079.5,52,49.5,50.75,149,153.5,151.25,662,644,382,383,374.5,8.5,344.5,355.5,11,251.5,477.5,485,481.25,312,305,0.613246874,1.027950311,0.917391304,0.080592867,0.33553719,0.047012506,0.353867531,0.324224178,0.232978231,0.285780454,0.445808245,0.016674386,0.596572487,1.99
45,C,WM-032,W,M,25.49425287,2.643678161,161.5,87,0,1,0,0,0,0,0,1,1.816091954,1.850574713,3.252873563,1.88372093,3.12,1.885057471,3.686046512,4.517241379,3.933333333,2.058139535,4.038461538,1.954022989,2.186046512,3.563218391,2.73255814,228,246.5,81,1079.5,45.5,40.5,43,151,149,150,657,617.5,380.5,424,449.5,25.5,370,370.5,0.5,240.5,465,459,462,350.5,395.5,0.6086151,1.063967611,0.92494929,0.075034738,0.286666667,0.039833256,0.352477999,0.342982862,0.222788328,0.345530338,0.427975915,0.036591014,0.572024085,1.98
45,A,WM-216,W,M,30.88461538,2.653846154,161,26,0,1,0.038461538,0,0,0,0,0.961538462,2.653846154,2.115384615,2.961538462,2.307692308,2.076923077,2,1.615384615,3.615384615,3.840909091,3,.,2.038461538,2.076923077,3.192307692,2.192307692,218.5,265.5,130,1250,50.5,52.5,51.5,152.5,152.5,152.5,654.5,537,504.5,527.5,520,7.5,396,392.5,3.5,243.5,474.5,488.5,481.5,456.5,454,0.5236,1.218808194,0.822975518,0.104,0.337704918,0.0412,0.4036,0.3154,0.1948,0.3642,0.3852,117.5,0.4296,1.842272015
46,B,WM-202,W,M,21.69230769,2.653846154,154.5,26,0,1,0,0,0,0,0,1,1.769230769,1.56,3.192307692,1.269230769,2.038461538,1.68,2.269230769,4.346153846,3.163265306,1.769230769,.,1.423076923,1.653846154,3.769230769,2,239,205.5,105,1193,70,73,71.5,169,163,166,641,507,488.5,487.5,492.5,5,366.5,359,7.5,239.5,465.5,452.5,459,394,405,0.537300922,1.264299803,1.163017032,0.088013412,0.430722892,0.059932942,0.40947192,0.304065381,0.200754401,0.334870075,0.384744342,134,0.424979044,1.855094065
46,A,WM-020,W,M,34.96590909,2.693181818,149.5,88,0,1,0.011363636,0,0.022727273,0,0,0.965909091,2.420454545,2.431818182,2.227272727,2.204545455,2.592592593,1.818181818,2.238636364,4.579545455,4.28,3.238636364,4,1.875,2.568181818,3.068181818,2.227272727,210,245.5,87,1187,57.5,57.5,57.5,162,163,162.5,700,575,456.5,447.5,436,11.5,385.5,392.5,7,260.5,520,508,514,381.5,366,0.589721988,1.217391304,0.855397149,0.073294019,0.353846154,0.048441449,0.384582982,0.327716933,0.219460826,0.314869419,0.433024431,0.105307498,0.48441449,1.93
46,D,WM-034,W,M,23.22093023,2.698795181,153,86,0,1,0,0,0,0,0,1,2.156626506,2.666666667,2.180722892,2.083333333,2.538461538,1.55952381,2.30952381,4.761904762,3.690909091,2.916666667,3.961538462,1.785714286,2.464285714,3.182926829,2.630952381,213,260.5,130,1102.5,61.5,64,62.75,164.5,169,166.75,670,625,309.5,331,334.5,3.5,400.5,405,4.5,252.5,562.5,553.5,558,280,279.5,0.607709751,1.072,0.817658349,0.117913832,0.376311844,0.0569161,0.280725624,0.365306122,0.229024943,0.253741497,0.506122449,0.040816327,0.566893424,1.87
46,C,WM-018,W,M,36.16304348,2.7,129.5,92,0,1,0,0,0.010869565,0,0,0.989130435,1.89010989,2.444444444,1.78021978,2.142857143,3.518518519,1.56043956,2.395604396,5.032967033,3.406779661,2.588888889,4.230769231,1.7,2.703296703,3.388888889,2.617977528,231.5,247.5,98,1139,58,62,60,160,165,162.5,659,559,419,398,388.5,9.5,407,400,7,233,535.5,502.5,519,352,345.5,0.5785777,1.178890877,0.935353535,0.086040386,0.369230769,0.052677788,0.36786655,0.354258121,0.204565408,0.30618964,0.455662862,0.087796313,0.490781387,1.75
47,A,WM-208,W,M,26.13793103,2.655172414,168.5,29,0,1,0,0,0.034482759,0,0,0.965517241,1.928571429,1.678571429,3.724137931,1.827586207,2.178571429,2.034482759,3.24137931,3.310344828,3.732142857,2,.,1.965517241,1.655172414,3.586206897,1.655172414,234,271.5,91.5,1048,54,58.5,56.25,159,149.5,154.25,633,585,385,392.5,387,5.5,359.5,351,8.5,216.5,420.5,419.5,420,326.5,311.5,0.604007634,1.082051282,0.861878453,0.08730916,0.364667747,0.053673664,0.367366412,0.338979008,0.206583969,0.304389313,0.400763359,48,0.558206107,2.030800127
47,D,WM-021,W,M,29.11627907,2.658823529,130.5,85,0.011627907,0.988372093,0.011764706,0,0.094117647,0.035294118,0.094117647,0.764705882,2.176470588,3.2,1.670588235,2.329411765,3.958333333,1.423529412,1.976470588,5.294117647,2.22,2.535714286,3.307692308,1.988235294,3.258823529,3,2.404761905,222,248,97.5,1141,60.5,62,61.25,153,155.5,154.25,688,569,414,415.5,415,0.5,370.5,373,2.5,257,515.5,489.5,502.5,342,367,0.602979842,1.20913884,0.89516129,0.085451358,0.397082658,0.053680982,0.362839614,0.325810692,0.225241017,0.310692375,0.440403155,0.104294479,0.498685364,2.02
47,C,WM-036,W,M,22.6627907,2.76744186,139,86,0.011764706,0.988235294,0,0,0.034883721,0.011627907,0.023255814,0.930232558,2.081395349,2.360465116,2.329411765,2.11627907,2.407407407,2.395348837,1.906976744,3.88372093,2.956521739,3.325581395,3.346153846,1.755813953,2.430232558,2.825581395,3.244186047,230.5,246,139,1169.5,48.5,51,49.75,151,156.5,153.75,659.5,545,398.5,396,411,15,382,390.5,8.5,233,537,547.5,542.25,296.5,327.5,0.563916204,1.210091743,0.93699187,0.118854211,0.323577236,0.042539547,0.340743908,0.330269346,0.19923044,0.266780676,0.463659684,0.097905088,0.466011116,1.73
47,B,WM-229,W,M,24.69565217,2.791666667,171.5,24,0,1,0,0,0,0,0,1,1.791666667,2.695652174,2.083333333,1.875,2.625,1.25,1.913043478,4.125,4,2.166666667,.,1.416666667,2.291666667,2.958333333,1.875,217.5,269,123.5,1232.5,62,57,59.5,173,168,170.5,670,527.5,450,465,460,5,392,396,4,264,483,483,483,373.5,363.5,0.543610548,1.27014218,0.808550186,0.10020284,0.348973607,0.048275862,0.365111562,0.319675456,0.214198783,0.298985801,0.39188641,142.5,0.427991886,1.813865546
48,A,WM-248,W,M,41.69230769,2.846153846,166,26,0,1,0,0,0,0,0,1,2,2,1.730769231,2,2.961538462,1.36,2.307692308,4.461538462,4.04,2.5,.,1.923076923,2.384615385,3.230769231,2.038461538,231,317,58,1192,52.5,55.5,54,166.5,165,165.75,632.5,515,429.5,447,454,7,447,435.5,11.5,248,481,475,478,348.5,338,0.530620805,1.22815534,0.728706625,0.048657718,0.325791855,0.045302013,0.360318792,0.370176174,0.208053691,0.287961409,0.401006711,117.5,0.43204698,1.545522222
48,B,WM-218,W,M,25.82142857,2.857142857,152.5,28,0,1,0,0,0.035714286,0.071428571,0.071428571,0.821428571,1.535714286,2.071428571,1.857142857,1.571428571,2.5,1.357142857,1.888888889,4.392857143,2.595744681,2.071428571,.,1.464285714,1.777777778,3.107142857,1.892857143,227.5,277.5,76.5,1113.5,60.5,58.5,59.5,152.5,151,151.75,572.5,438.5,399,424.5,420,4.5,371.5,384.5,13,225,431,445,438,297.5,319.5,0.514144589,1.305587229,0.81981982,0.06870229,0.392092257,0.053435115,0.358329591,0.339470139,0.202065559,0.277054333,0.393354288,134,0.393803323,1.588524629
48,C,WM-023,W,M,37.59340659,2.866666667,135.5,91,0,1,0.010989011,0,0,0,0,0.989010989,1.89010989,1.758241758,1.791208791,1.78021978,2.5,1.626373626,3.388888889,4.549450549,3.826923077,2.307692308,4.153846154,1.703296703,1.9,3.811111111,2.230769231,207,228.5,87,1165,51.5,47,49.25,161,157,159,681.5,563,373.5,422.5,428,5.5,376.5,379,2.5,290,524,519.5,521.75,335.5,336,0.584978541,1.210479574,0.905908096,0.074678112,0.309748428,0.042274678,0.320600858,0.324248927,0.248927039,0.288197425,0.447854077,0.101716738,0.483261803,1.75
48,D,WM-022,W,M,29.06451613,2.891304348,142,93,0,1,0,0,0.505376344,0.010752688,0.043010753,0.440860215,1.967032967,3.065217391,2.717391304,2.52173913,3.172413793,1.619565217,2,4.879120879,1.941176471,2.880434783,2.884615385,1.72826087,3.10989011,3.010989011,2.086956522,212.5,245.5,103,1081.5,42,43,42.5,143,146,144.5,711.5,648.5,387,424,403,21,372.5,385,12.5,204.5,470,469,469.5,355.5,329,0.657882571,1.097147263,0.865580448,0.095238095,0.294117647,0.039297272,0.357836338,0.350208044,0.189089228,0.316458622,0.434119279,0.058252427,0.599630143,1.97
49,B,WM-247,W,M,25.5,2.72,169,26,0,1,0,0,0,0,0.038461538,0.961538462,2.04,2.269230769,2.461538462,2.038461538,2.615384615,1.769230769,2.576923077,3.923076923,2.764705882,2.458333333,.,1.769230769,2.076923077,3.230769231,2.153846154,209,265,94.5,1159,63,69.5,66.25,177,170,173.5,648,493,450,455,459.5,4.5,359,367,8,241,442.5,447,444.75,347.5,353,0.559102675,1.314401623,0.788679245,0.081535807,0.38184438,0.057161346,0.388265746,0.313201035,0.207937877,0.302200173,0.383735979,155,0.425366695,1.869844082
49,A,WM-013,W,M,32.37931034,2.755813953,143,87,0,1,0,0,0.011494253,0,0.011494253,0.977011494,2.488372093,2.720930233,2.034883721,2.511627907,2.64,1.802325581,2.117647059,4.325581395,3.58490566,3.476190476,4.423076923,1.872093023,2.552941176,3.209302326,1.965116279,204,241,71,1100,53.5,58.5,56,151,153,152,674.5,616,437.5,460.5,422,38.5,350,366.5,16.5,242,481.5,478.5,480,357.5,337,0.613181818,1.094967532,0.846473029,0.064545455,0.368421053,0.050909091,0.397727273,0.325681818,0.22,0.315681818,0.436363636,0.053181818,0.56,1.83
49,D,WM-012,W,M,32.14444444,2.840909091,143,90,0.022222222,0.977777778,0,0,0.044444444,0.011111111,0.011111111,0.933333333,2.483146067,2.842696629,2.5,2.404494382,2.481481481,1.674157303,1.921348315,4.550561798,3.956521739,3.157303371,4.346153846,1.786516854,2.505617978,3.359550562,1.886363636,214.5,256,84.5,1072,65.5,65,65.25,162,161,161.5,709,558,375.5,427,410,17,371,388.5,17.5,210,486.5,477,481.75,355.5,332,0.661380597,1.270609319,0.837890625,0.078824627,0.404024768,0.060867537,0.350279851,0.354244403,0.195895522,0.320662313,0.449393657,0.140858209,0.520522388,1.9
49,C,WM-219,W,M,22.16666667,2.958333333,173,24,0,1,0,0,0,0,0,1,1.708333333,2,2.347826087,1.458333333,2.833333333,1.791666667,1.75,4.583333333,4.096153846,3.166666667,.,1.708333333,1.75,3.25,1.625,232.5,300,73.5,1086,62.5,60,61.25,163,163.5,163.25,652,506,364,349.5,378,28.5,419,407.5,11.5,235,439.5,432,435.75,243.5,287,0.600368324,1.288537549,0.775,0.067679558,0.375191424,0.056399632,0.335174954,0.380524862,0.216390424,0.244244936,0.401243094,146,0.465930018,1.781071792
50,A,WM-210,W,M,21.5,2.964285714,161,28,0,1,0,0,0,0,0,1,2.214285714,2.407407407,3.178571429,1.821428571,2,1.678571429,2.035714286,3.481481481,3.823529412,2.785714286,.,1.75,1.714285714,3.321428571,2.071428571,206,252,100.5,1019,48.5,52,50.25,147.5,150.5,149,653,540.5,324.5,338.5,340,1.5,365,370,5,202.5,424,428,426,289,294,0.640824338,1.208140611,0.817460317,0.098626104,0.337248322,0.049313052,0.31844946,0.360647694,0.198724239,0.286064769,0.418056919,112.5,0.530421982,1.982827513
50,B,WM-241,W,M,34.25925926,3,169,27,0,1,0,0,0,0,0,1,2,3.461538462,1.888888889,2.037037037,4.037037037,2,2.259259259,4.703703704,4.042553191,2.259259259,.,1.576923077,3,3.111111111,2.925925926,198,266.5,107.5,1242,53.5,54,53.75,171.5,170.5,171,636,463.5,529,521.5,525,3.5,400.5,404.5,4,204.5,462,468.5,465.25,481,471.5,0.512077295,1.372168285,0.742964353,0.086553945,0.314327485,0.043276973,0.425925926,0.324074074,0.164653784,0.383454106,0.374597424,172.5,0.373188406,1.867939378
50,C,WM-225,W,M,36.82142857,3.035714286,165,28,0,1,0,0,0,0,0,1,1.5,1.925925926,1.892857143,1.407407407,3.107142857,1.357142857,2.678571429,4.607142857,4.384615385,1.857142857,.,1.392857143,2,3.703703704,2.035714286,199.5,287.5,88.5,1166,51.5,51.5,51.5,164,156,160,627.5,473,449.5,456,457.5,1.5,412.5,411.5,1,221,455,454.5,454.75,373,394.5,0.538164666,1.326638478,0.693913043,0.075900515,0.321875,0.044168096,0.385506003,0.353344768,0.189536878,0.329116638,0.390008576,154.5,0.405660377,1.787412889
50,D,WM-031,W,M,21.73563218,3.045977011,163,86,0,1,0,0,0.011627907,0,0,0.988372093,2.287356322,2.712643678,3.482758621,2.195402299,2.928571429,2.137931034,2.471264368,4.081395349,4.25,2.482758621,4.653846154,1.735632184,2.476744186,3.390804598,2.011627907,200.5,252.5,89,1115.5,65,65.5,65.25,163.5,163.5,163.5,675.5,528.5,378.5,422.5,393.5,29,400,396,4,236,504,495.5,499.75,349,323,0.605558046,1.278145695,0.794059406,0.07978485,0.399082569,0.058493949,0.339309727,0.356790677,0.211564321,0.30121022,0.448005379,0.131779471,0.473778575,1.88
51,A,WM-025,W,M,21.12359551,2.784090909,151.5,89,0.011235955,0.988764045,0,0,0.011235955,0,0,0.988764045,2.227272727,1.931818182,3.102272727,1.793103448,1.791666667,2.75862069,2.818181818,3.715909091,4.137254902,2.443181818,3.884615385,1.886363636,1.784090909,3.488636364,2.681818182,215.5,260,81,1096.5,57,61,59,156,159,157.5,660.5,540,387.5,420.5,416,4.5,386,388.5,2.5,210,475.5,462,468.75,350.5,343.5,0.602371181,1.223148148,0.828846154,0.073871409,0.374603175,0.05380757,0.353397173,0.353169175,0.191518468,0.316461468,0.42749658,0.109895121,0.49247606,1.76
51,B,WM-244,W,M,30.51851852,3.037037037,165.5,27,0,1,0,0,0,0,0,1,1.538461538,2.037037037,1.851851852,1.68,3.481481481,1.692307692,2.814814815,5.111111111,3.385964912,1.777777778,.,1.777777778,2.37037037,2.888888889,2.37037037,284,246.5,123.5,1215.5,32,38.5,35.25,156,161,158.5,641.5,549,416.5,488.5,486,2.5,380,378.5,1.5,245,463,471.5,467.25,402,392.5,0.527766351,1.16848816,1.152129817,0.101604278,0.222397476,0.029000411,0.342657343,0.312011518,0.201563143,0.326820239,0.384409708,92.5,0.451665981,1.905159712
51,C,WM-040,W,M,25.11702128,3.053763441,151,94,0.010638298,0.989361702,0,0,0,0,0.010638298,0.989361702,1.784946237,2.322580645,2.25,2.172043011,3.096774194,1.806451613,2.548387097,4.655913978,3.901960784,2.204301075,4.192307692,1.623655914,2.301075269,3.419354839,2.326086957,213.5,262.5,127.5,1055.5,49.5,48,48.75,158.5,157,157.75,649.5,559,354.5,429,424,5,364,367.5,3.5,199.5,496.5,493.5,495,374.5,377,0.615348176,1.161896243,0.813333333,0.120795831,0.309033281,0.046186641,0.335859782,0.346518238,0.189009948,0.355992421,0.468972051,0.085741355,0.529606821,2.08
51,D,WM-223,W,M,42.76,3.08,156,25,0,1,0,0,0.08,0.08,0,0.84,1.583333333,2.88,1.12,2.12,4.36,1,1.96,5.48,3.170212766,2.541666667,.,1.36,3.083333333,3,2.04,271.5,274,107,1242,52.5,53,52.75,161,152,156.5,649,512,498.5,487,508,21,418,415,3,233,474,475.5,474.75,427,440,0.522544283,1.267578125,0.990875912,0.086151369,0.337060703,0.04247182,0.40136876,0.335346216,0.187600644,0.349033816,0.382246377,137,0.412238325,1.786760858
52,A,WM-239,W,M,18.03571429,2.964285714,167,28,0.035714286,0.964285714,0,0,0,0.035714286,0.035714286,0.928571429,2.321428571,2,4.285714286,2.214285714,2.178571429,2.071428571,2.321428571,3.785714286,3.777777778,2.392857143,.,1.892857143,2.107142857,3.285714286,1.964285714,235,233.5,128,1132.5,43.5,41.5,42.5,163.5,160,161.75,634,512.5,432,438.5,444.5,6,343.5,352,8.5,221,444,447.5,445.75,321.5,372,0.5598234,1.237073171,1.006423983,0.113024283,0.262751159,0.037527594,0.381456954,0.307064018,0.195143488,0.306181015,0.393598234,121.5,0.452538631,1.979661079
52,D,WM-217,W,M,18.73076923,3.076923077,164.5,26,0,1,0.076923077,0,0,0.153846154,0,0.769230769,2.5,3.461538462,4.230769231,2.269230769,2.807692308,2.769230769,1.846153846,3.461538462,2.8125,2.538461538,.,2.153846154,2.846153846,3.115384615,2.961538462,211,291.5,96.5,1102.5,40.5,48.5,44.5,157.5,154.5,156,632,478,427,423.5,426,2.5,410.5,410,0.5,175,412,433.5,422.75,328.5,325,0.57324263,1.322175732,0.723842196,0.087528345,0.28525641,0.040362812,0.387301587,0.372108844,0.158730159,0.296371882,0.383446712,154,0.433560091,1.72619441
52,C,WM-026,W,M,25.68604651,3.093023256,148.5,86,0,1,0,0,0.011627907,0.011627907,0,0.976744186,2.011627907,2.372093023,2.209302326,2.11627907,3.230769231,2.406976744,2.534883721,4.162790698,4.0625,2.569767442,3.884615385,1.918604651,2.523255814,3.174418605,3.26744186,230,278,131,1205,63.5,65,64.25,163.5,165,164.25,674.5,533,486.5,473.5,460,13.5,399.5,393,6.5,193,497,486,491.5,402.5,386.5,0.559751037,1.265478424,0.827338129,0.108713693,0.391171994,0.053319502,0.40373444,0.328838174,0.160165975,0.327385892,0.407883817,0.117427386,0.442323651,1.93
52,B,WM-214,W,M,25.12,3.12,169,25,0.04,0.96,0,0,0,0,0,1,1.8,1.68,3.6,1.72,2.48,2.25,3.4,3.666666667,4.132075472,1.88,.,2.04,1.68,3.72,2.24,213,261.5,98,1150.5,56.5,57.5,57,166,166,166,615,468,419.5,415,419,4,419.5,412,7.5,221,478,481,479.5,335.5,332,0.534550196,1.314102564,0.814531549,0.085180356,0.343373494,0.049543677,0.364624076,0.361364624,0.192090395,0.290091265,0.416775315,147,0.406779661,1.684524877
53,B,WM-252,W,M,32.77777778,3.111111111,149,27,0,1,0,0,0.185185185,0.037037037,0.037037037,0.740740741,1.777777778,2.296296296,2,2.074074074,3.037037037,1.37037037,2.703703704,5.148148148,2.222222222,1.888888889,.,1.740740741,1.962962963,3.888888889,2.222222222,241.5,298,108,1235,64,67,65.5,184.5,184.5,184.5,679.5,536.5,448.5,466,474,8,434.5,417,17.5,244,500,502.5,501.25,390.5,383,0.550202429,1.266542404,0.810402685,0.087449393,0.35501355,0.053036437,0.363157895,0.344736842,0.19757085,0.313157895,0.405870445,143,0.434412955,1.749249207
53,A,WM-011,W,M,30.98863636,3.170454545,150.5,88,0,1,0,0,0.011363636,0,0.011363636,0.977272727,2.045454545,2.75,2.511363636,2.556818182,2.384615385,2.114942529,1.920454545,4.25,3.566037736,3.284090909,4.192307692,1.693181818,2.443181818,3.056818182,2.352272727,200.5,213.5,97.5,1176.5,50,50,50,152,155.5,153.75,642,597,465.5,493.5,468,25.5,362,365,3,229,517.5,515.5,516.5,409,388,0.545686358,1.075376884,0.93911007,0.082872928,0.325203252,0.042498938,0.395665108,0.308967276,0.194645134,0.338716532,0.439014025,0.038249044,0.507437314,1.72
53,C,WM-204,W,M,35.13333333,3.2,155.5,30,0,1,0,0,0,0,0,1,1.433333333,1.933333333,1.9,1.586206897,3.5,1.482758621,2.1,5.366666667,4.4375,1.689655172,.,1.266666667,2.466666667,3.266666667,1.7,214.5,278,81.5,1166.5,60,59.5,59.75,159,158,158.5,638.5,517.5,464.5,472.5,455.5,17,375.5,395,19.5,238.5,432,424.5,428.25,406.5,393.5,0.547363909,1.233816425,0.771582734,0.069867124,0.376971609,0.051221603,0.398199743,0.330261466,0.20445778,0.342906129,0.367123875,121,0.443634805,1.839174641
53,D,WM-016,W,M,30.39534884,3.255813953,144,86,0.011627907,0.988372093,0,0,0.034883721,0,0,0.965116279,2.104651163,3.174418605,1.848837209,2.523255814,4.125,1.406976744,2.11627907,5.209302326,4.01754386,2.61627907,4.5,1.61627907,3.058823529,3.081395349,1.953488372,217,252.5,100.5,1086.5,53.5,56.5,55,155,159.5,157.25,698.5,641,354,387,379,8,359.5,365,5.5,240.5,486.5,487.5,487,360,329,0.642890014,1.089703588,0.859405941,0.09249885,0.349761526,0.050621261,0.325816843,0.333410032,0.221352968,0.317073171,0.448228256,0.052922227,0.589967786,2.08
54,A,WM-254,W,M,30.30769231,3.153846154,174,26,0,1,0,0,0,0,0,1,1.307692308,2.076923077,2.076923077,1.615384615,3.230769231,1.230769231,2.538461538,4.807692308,4.14893617,1.269230769,.,1.153846154,2,3.230769231,1.307692308,244,203.5,75.5,1145.5,51,53.5,52.25,166,163,164.5,626.5,527.5,453,451.5,458,6.5,383.5,380,3.5,238,448.5,462,455.25,370.5,380,0.546922741,1.187677725,1.199017199,0.065910083,0.317629179,0.045613269,0.395460498,0.333260585,0.207769533,0.327586207,0.397424705,99,0.460497599,1.819875304
54,C,WM-243,W,M,31.44,3.16,151.5,24,0,1,0,0,0.166666667,0.041666667,0.041666667,0.75,1.88,3.2,1.84,2.375,3.88,1.76,1.76,4.652173913,2.409836066,2.2,.,1.6,3.56,2.56,3.36,222.5,268,93.5,1149,59.5,60.5,60,168,169.5,168.75,627,495.5,447,463.5,467,3.5,371,367,4,245,443.5,450.5,447,376.5,372.5,0.545691906,1.265388496,0.830223881,0.081375109,0.355555556,0.052219321,0.389033943,0.321148825,0.213228895,0.325935596,0.389033943,131.5,0.43124456,1.962025316
54,D,WM-028,W,M,24.92682927,3.2,145,81,0.012345679,0.987654321,0.086419753,0,0.148148148,0.049382716,0.296296296,0.419753086,2.525,2.5625,2.55,2.5375,2.636363636,2.2,2.6375,4.2625,2.022222222,3.075,3.461538462,2.3875,2.4125,3.55,2.9,225,276.5,92.5,1055.5,66,64,65,171.5,172,171.75,672,614.5,350,391.5,375.5,16,375,379.5,4.5,214,452,467,459.5,310,301,0.636665088,1.09357201,0.813743219,0.087636191,0.37845706,0.061582189,0.3315964,0.357413548,0.202747513,0.289436286,0.435338702,0.054476551,0.582188536,1.84
54,B,WM-238,W,M,24.81818182,3.272727273,172,22,0,1,0,0,0,0,0,1,1.666666667,2.363636364,2.181818182,2.136363636,3.318181818,1.5,2.409090909,4.590909091,3.711538462,1.772727273,.,1.428571429,2.909090909,3,2.136363636,216,252.5,116,1224,48.5,44,46.25,169.5,167.5,168.5,622.5,497.5,487.5,490.5,496.5,6,384.5,386.5,2,238,459,470,464.5,394,417,0.508578431,1.251256281,0.855445545,0.094771242,0.274480712,0.037785948,0.398284314,0.31495098,0.194444444,0.33129085,0.379493464,125,0.406454248,1.815625284
55,A,WM-230,W,M,21.60714286,3.142857143,173,28,0,1,0,0,0,0,0,1,1.814814815,1.785714286,3.964285714,2,2.678571429,1.851851852,3.214285714,3.821428571,4.272727273,1.928571429,.,1.5,2.035714286,3.392857143,2.035714286,229.5,275.5,65,1189.5,59,56,57.5,161.5,156,158.75,640.5,506,493,495.5,504.5,9,390.5,368.5,22,236.5,456.5,438,447.25,388,391,0.538461538,1.265810277,0.833030853,0.054644809,0.362204724,0.048339639,0.414459857,0.319041614,0.198823035,0.327448508,0.375998319,134.5,0.425388819,1.755073473
55,B,WM-221,W,M,41.07407407,3.153846154,167.5,27,0,1,0,0,0,0,0,1,1.592592593,3.148148148,1.703703704,2.296296296,4.259259259,1.37037037,1.888888889,4.925925926,4.390243902,2.538461538,.,1.518518519,2.518518519,3.555555556,1.925925926,213.5,253.5,78.5,1116,42,42,42,152.5,151,151.75,648,500.5,372,452,433.5,18.5,370.5,369,1.5,228.5,430.5,436.5,433.5,408,378,0.580645161,1.294705295,0.842209073,0.070340502,0.276771005,0.037634409,0.333333333,0.331317204,0.204749104,0.352150538,0.38844086,147.5,0.448476703,1.996368562
55,C,WM-200,W,M,19.5,3.269230769,173.5,26,0,1,0,0,0,0,0,1,2.115384615,2.076923077,3.52,1.846153846,2.038461538,1.730769231,2.307692308,3.846153846,4.433962264,3.192307692,.,1.807692308,1.769230769,3.653846154,1.92,240.5,275,118,1218.5,65,61.5,63.25,170,159,164.5,651,469,480,491,484,7,381,378,3,229.5,455.5,458.5,457,398,381,0.534263439,1.388059701,0.874545455,0.096840378,0.38449848,0.051908084,0.393926959,0.311448502,0.188346327,0.319655314,0.375051293,182,0.384899467,1.786360019
55,D,WM-235,W,M,20.75,3.357142857,176.5,28,0.035714286,0.964285714,0,0,0,0,0,1,1.428571429,3,2.464285714,2.037037037,3.074074074,1.571428571,1.678571429,4.321428571,4.25,2.074074074,.,1.357142857,3,2.571428571,1.678571429,214.5,248,114,1108,43,46.5,44.75,165,163.5,164.25,639.5,506,411.5,417.5,412,5.5,385,378,7,205.5,433.5,432.5,433,348.5,330,0.577166065,1.263833992,0.864919355,0.102888087,0.272450533,0.040388087,0.371389892,0.344314079,0.185469314,0.30618231,0.390794224,133.5,0.4566787,1.897557339
56,A,WM-240,W,M,34.38461538,3.346153846,177,26,0,1,0,0,0,0,0,1,3.384615385,2.2,2.192307692,2.038461538,2.730769231,1.92,1.76,4.5,3.489361702,4.153846154,.,1.730769231,2.230769231,3.5,2.653846154,204.5,248,117.5,1161,61.5,62.5,62,170,165.5,167.75,646.5,547.5,407.5,399,417,18,375.5,379.5,4,243,473.5,480.5,477,288,329.5,0.556847545,1.180821918,0.824596774,0.101205857,0.369597615,0.053402239,0.350990525,0.325150732,0.209302326,0.265934539,0.410852713,99,0.471576227,1.77995285
56,B,WM-245,W,M,26.27586207,3.357142857,165.5,29,0,1,0,0,0,0,0,1,2.586206897,2.931034483,2.142857143,2.714285714,2.862068966,1.344827586,1.448275862,4.620689655,3.955555556,3.413793103,.,1.379310345,2.75862069,2.827586207,1.931034483,218,257.5,79.5,1135,51.5,48.5,50,162.5,158.5,160.5,626.5,496.5,436,447,461.5,14.5,388,382.5,5.5,226,433.5,441,437.25,354,379.5,0.551982379,1.26183283,0.846601942,0.070044053,0.31152648,0.044052863,0.384140969,0.339427313,0.199118943,0.323127753,0.385242291,130,0.437444934,1.891990118
